file,ok,n_in,n_out,n_dropped_round,point_output_type,round,error
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-01-15-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-01-22-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-01-29-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-02-05-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-02-12-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-02-19-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-02-26-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-03-04-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-03-11-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-03-18-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-03-25-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-04-01-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-04-08-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-04-15-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-04-22-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/COVIDhub-trained_ensemble/2024-04-29-COVIDhub-trained_ensemble.csv,TRUE,36960,36960,0,median,R3,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-04-12-CU-nochange.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-04-16-CU-nochange.csv,TRUE,6120,6120,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-04-19-CU-nochange.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-04-23-CU-nochange.csv,TRUE,6120,6120,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-04-26-CU-nochange.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-05-31-CU-nochange.csv,TRUE,39168,4896,34272,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-04-CU-nochange.csv,TRUE,39936,3744,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-07-CU-nochange.csv,TRUE,41184,4992,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-11-CU-nochange.csv,TRUE,39936,3744,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-14-CU-nochange.csv,TRUE,41184,4992,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-18-CU-nochange.csv,TRUE,39936,3744,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-21-CU-nochange.csv,TRUE,46176,9984,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-25-CU-nochange.csv,TRUE,43680,7488,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-06-28-CU-nochange.csv,TRUE,46176,9984,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-07-02-CU-nochange.csv,TRUE,47424,9984,37440,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-07-05-CU-nochange.csv,TRUE,198144,9984,188160,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-07-12-CU-nochange.csv,TRUE,198240,9984,188256,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-07-19-CU-nochange.csv,TRUE,198240,9984,188256,median,R1,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-07-26-CU-nochange.csv,TRUE,194832,194832,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-02-CU-nochange.csv,TRUE,198432,198432,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-06-CU-nochange.csv,TRUE,198288,198288,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-09-CU-nochange.csv,TRUE,198912,198912,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-13-CU-nochange.csv,TRUE,198624,198624,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-16-CU-nochange.csv,TRUE,198672,198672,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-20-CU-nochange.csv,TRUE,198576,198576,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-23-CU-nochange.csv,TRUE,198432,198432,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-08-30-CU-nochange.csv,TRUE,198384,198384,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-03-CU-nochange.csv,TRUE,198192,198192,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-06-CU-nochange.csv,TRUE,198528,198528,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-13-CU-nochange.csv,TRUE,196608,196608,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-20-CU-nochange.csv,TRUE,196416,196416,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-24-CU-nochange.csv,TRUE,196176,196176,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-09-27-CU-nochange.csv,TRUE,196224,196224,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-01-CU-nochange.csv,TRUE,197808,197808,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-04-CU-nochange.csv,TRUE,197520,197520,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-08-CU-nochange.csv,TRUE,197952,197952,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-11-CU-nochange.csv,TRUE,197520,197520,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-15-CU-nochange.csv,TRUE,197136,197136,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-18-CU-nochange.csv,TRUE,197184,197184,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-22-CU-nochange.csv,TRUE,197472,197472,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-25-CU-nochange.csv,TRUE,197184,197184,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-10-29-CU-nochange.csv,TRUE,197136,197136,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-01-CU-nochange.csv,TRUE,197328,197328,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-05-CU-nochange.csv,TRUE,196464,196464,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-08-CU-nochange.csv,TRUE,197568,197568,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-12-CU-nochange.csv,TRUE,197904,197904,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-15-CU-nochange.csv,TRUE,197856,197856,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-19-CU-nochange.csv,TRUE,197616,197616,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-22-CU-nochange.csv,TRUE,197952,197952,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-11-29-CU-nochange.csv,TRUE,200112,200112,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-03-CU-nochange.csv,TRUE,198048,198048,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-06-CU-nochange.csv,TRUE,197424,197424,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-10-CU-nochange.csv,TRUE,197472,197472,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-13-CU-nochange.csv,TRUE,197664,197664,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-17-CU-nochange.csv,TRUE,197472,197472,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-20-CU-nochange.csv,TRUE,197232,197232,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-24-CU-nochange.csv,TRUE,193632,193632,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2020-12-27-CU-nochange.csv,TRUE,194688,194688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-01-03-CU-nochange.csv,TRUE,195264,195264,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-01-10-CU-nochange.csv,TRUE,194256,194256,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-01-17-CU-nochange.csv,TRUE,195456,195456,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-01-24-CU-nochange.csv,TRUE,194880,194880,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-01-31-CU-nochange.csv,TRUE,198192,198192,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-02-07-CU-nochange.csv,TRUE,199152,199152,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-02-14-CU-nochange.csv,TRUE,199056,199056,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-02-21-CU-nochange.csv,TRUE,198336,198336,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-02-28-CU-nochange.csv,TRUE,199056,199056,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-03-07-CU-nochange.csv,TRUE,199104,199104,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-03-14-CU-nochange.csv,TRUE,199008,199008,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-03-21-CU-nochange.csv,TRUE,199248,199248,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-03-28-CU-nochange.csv,TRUE,198864,198864,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-04-04-CU-nochange.csv,TRUE,198912,198912,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-04-11-CU-nochange.csv,TRUE,198816,198816,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-04-18-CU-nochange.csv,TRUE,197952,197952,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-04-25-CU-nochange.csv,TRUE,197184,197184,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-05-02-CU-nochange.csv,TRUE,196800,196800,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-05-09-CU-nochange.csv,TRUE,197328,197328,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-05-16-CU-nochange.csv,TRUE,197376,197376,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-05-23-CU-nochange.csv,TRUE,197616,197616,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-05-30-CU-nochange.csv,TRUE,197232,197232,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-06-06-CU-nochange.csv,TRUE,198048,198048,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-06-13-CU-nochange.csv,TRUE,197664,197664,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-06-20-CU-nochange.csv,TRUE,197424,197424,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-06-27-CU-nochange.csv,TRUE,196416,196416,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-07-04-CU-nochange.csv,TRUE,195264,195264,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-07-11-CU-nochange.csv,TRUE,194160,194160,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-07-18-CU-nochange.csv,TRUE,190944,190944,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-07-25-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-08-01-CU-nochange.csv,TRUE,200592,200592,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-08-08-CU-nochange.csv,TRUE,199776,199776,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-08-15-CU-nochange.csv,TRUE,199200,199200,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-08-22-CU-nochange.csv,TRUE,198912,198912,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-08-29-CU-nochange.csv,TRUE,198144,198144,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-09-05-CU-nochange.csv,TRUE,198240,198240,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-09-12-CU-nochange.csv,TRUE,195984,195984,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-09-19-CU-nochange.csv,TRUE,194928,194928,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-09-26-CU-nochange.csv,TRUE,196272,196272,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-10-03-CU-nochange.csv,TRUE,195456,195456,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-10-17-CU-nochange.csv,TRUE,196704,196704,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-10-24-CU-nochange.csv,TRUE,196464,196464,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-10-31-CU-nochange.csv,TRUE,195936,195936,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-11-07-CU-nochange.csv,TRUE,196176,196176,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-11-14-CU-nochange.csv,TRUE,196416,196416,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-11-21-CU-nochange.csv,TRUE,196464,196464,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-11-28-CU-nochange.csv,TRUE,197280,197280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-12-05-CU-nochange.csv,TRUE,196848,196848,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-12-12-CU-nochange.csv,TRUE,196512,196512,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-12-19-CU-nochange.csv,TRUE,200736,200736,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2021-12-26-CU-nochange.csv,TRUE,200736,200736,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-01-02-CU-nochange.csv,TRUE,200736,200736,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-01-09-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-01-16-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-01-23-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-01-30-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-02-06-CU-nochange.csv,TRUE,200736,200736,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-02-13-CU-nochange.csv,TRUE,200736,200736,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-02-20-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-02-27-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-03-06-CU-nochange.csv,TRUE,200640,200640,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-03-13-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-03-20-CU-nochange.csv,TRUE,200640,200640,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-03-27-CU-nochange.csv,TRUE,200448,200448,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-04-03-CU-nochange.csv,TRUE,153216,153216,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-04-10-CU-nochange.csv,TRUE,200688,200688,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-04-17-CU-nochange.csv,TRUE,200592,200592,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-04-24-CU-nochange.csv,TRUE,200640,200640,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-05-01-CU-nochange.csv,TRUE,200448,200448,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-05-08-CU-nochange.csv,TRUE,200304,200304,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-05-15-CU-nochange.csv,TRUE,200352,200352,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-05-22-CU-nochange.csv,TRUE,200304,200304,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-05-29-CU-nochange.csv,TRUE,199776,199776,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-06-05-CU-nochange.csv,TRUE,199680,199680,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-06-12-CU-nochange.csv,TRUE,199584,199584,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-06-19-CU-nochange.csv,TRUE,199344,199344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-06-26-CU-nochange.csv,TRUE,199200,199200,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-07-03-CU-nochange.csv,TRUE,198864,198864,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-07-17-CU-nochange.csv,TRUE,198480,198480,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-07-24-CU-nochange.csv,TRUE,197808,197808,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-07-31-CU-nochange.csv,TRUE,197424,197424,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-08-07-CU-nochange.csv,TRUE,197616,197616,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-08-14-CU-nochange.csv,TRUE,197328,197328,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-08-21-CU-nochange.csv,TRUE,198096,198096,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-08-28-CU-nochange.csv,TRUE,198384,198384,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-09-04-CU-nochange.csv,TRUE,198528,198528,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-09-11-CU-nochange.csv,TRUE,198864,198864,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-09-18-CU-nochange.csv,TRUE,199152,199152,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-09-25-CU-nochange.csv,TRUE,199344,199344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-10-02-CU-nochange.csv,TRUE,199488,199488,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-10-09-CU-nochange.csv,TRUE,199824,199824,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-10-16-CU-nochange.csv,TRUE,200160,200160,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-10-23-CU-nochange.csv,TRUE,199920,199920,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-10-30-CU-nochange.csv,TRUE,199824,199824,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-11-06-CU-nochange.csv,TRUE,199920,199920,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-11-13-CU-nochange.csv,TRUE,199776,199776,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-11-27-CU-nochange.csv,TRUE,199440,199440,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-12-04-CU-nochange.csv,TRUE,199104,199104,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-12-11-CU-nochange.csv,TRUE,198864,198864,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-12-18-CU-nochange.csv,TRUE,198576,198576,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2022-12-25-CU-nochange.csv,TRUE,198528,198528,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-01-01-CU-nochange.csv,TRUE,199008,199008,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-01-08-CU-nochange.csv,TRUE,199152,199152,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-01-15-CU-nochange.csv,TRUE,199776,199776,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-01-22-CU-nochange.csv,TRUE,199680,199680,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-01-29-CU-nochange.csv,TRUE,200016,200016,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-02-05-CU-nochange.csv,TRUE,200160,200160,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-02-12-CU-nochange.csv,TRUE,200016,200016,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-02-19-CU-nochange.csv,TRUE,200064,200064,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-02-26-CU-nochange.csv,TRUE,200112,200112,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-nochange/2023-03-05-CU-nochange.csv,TRUE,200208,200208,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-04-12-CU-scenario_high.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-04-16-CU-scenario_high.csv,TRUE,6120,6120,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-04-19-CU-scenario_high.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-04-23-CU-scenario_high.csv,TRUE,6120,6120,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-04-26-CU-scenario_high.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-03-CU-scenario_high.csv,TRUE,7344,7344,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-07-CU-scenario_high.csv,TRUE,6120,6120,0,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-10-CU-scenario_high.csv,TRUE,56544,7344,49200,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-14-CU-scenario_high.csv,TRUE,56304,6120,50184,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-17-CU-scenario_high.csv,TRUE,40392,4896,35496,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-21-CU-scenario_high.csv,TRUE,39168,3672,35496,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-24-CU-scenario_high.csv,TRUE,40392,4896,35496,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-28-CU-scenario_high.csv,TRUE,39168,3672,35496,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-05-31-CU-scenario_high.csv,TRUE,40392,4896,35496,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-04-CU-scenario_high.csv,TRUE,39936,3744,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-07-CU-scenario_high.csv,TRUE,41184,4992,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-14-CU-scenario_high.csv,TRUE,41184,4992,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-18-CU-scenario_high.csv,TRUE,39936,3744,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-21-CU-scenario_high.csv,TRUE,46176,9984,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-25-CU-scenario_high.csv,TRUE,43680,7488,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-06-28-CU-scenario_high.csv,TRUE,46176,9984,36192,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-07-02-CU-scenario_high.csv,TRUE,47424,9984,37440,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-07-05-CU-scenario_high.csv,TRUE,198144,9984,188160,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-07-12-CU-scenario_high.csv,TRUE,198240,9984,188256,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-07-19-CU-scenario_high.csv,TRUE,198240,9984,188256,median,R1,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-07-26-CU-scenario_high.csv,TRUE,194928,194928,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-02-CU-scenario_high.csv,TRUE,195936,195936,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-06-CU-scenario_high.csv,TRUE,198288,198288,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-09-CU-scenario_high.csv,TRUE,198912,198912,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-13-CU-scenario_high.csv,TRUE,198768,198768,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-16-CU-scenario_high.csv,TRUE,198720,198720,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-20-CU-scenario_high.csv,TRUE,198576,198576,0,median,R2,NA
../covid19-forecast-hub/data-processed/CU-scenario_high/2020-08-23-CU-scenario_high.csv,TRUE,198528,198528,0,median,R2,NA
